id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
19196265,"Centro 2, 1 dorm y garaje gratis",18077486,Alberto,,Cruz De Humilladero,36.72062,-4.43308,Entire home/apt,91,4,39,2022-07-13,0.61,3,7,3,VFT/MA/13724
19196593,"Centro 4 con garaje gratis, 1 dormitorio",18077486,Alberto,,Cruz De Humilladero,36.72043,-4.43392,Entire home/apt,55,4,63,2022-09-07,0.98,3,7,12,VFT/MA/13723
19208562,Apartamento TEDI  Beach Pedregalejo  (Málaga),54588678,Teresa,,Este,36.72119,-4.3754,Entire home/apt,80,7,8,2019-09-04,0.13,1,0,0,VFT/MA/13519
19217159,"Andalusian holiday cottage: "" La Cuadra """,70309107,Pieter Herman,,Ciudad Jardin,36.88159,-4.34898,Entire home/apt,79,5,30,2021-11-04,0.48,1,172,3,CTC-2017222472
19224453,Atico-Duplex  en el mismo centro de Málaga.,129038326,Virginia,,Centro,36.71986,-4.42175,Entire home/apt,74,2,175,2022-09-12,2.77,2,169,59,VFT/MA/13562
19224514,Lovely Cori Apartment,134567910,Ani&Emi,,Centro,36.72462,-4.42398,Entire home/apt,81,2,108,2022-09-14,1.70,1,7,4,VFT/MA/14149
19238154,Los Flamencos Malaga Casasol,134675040,Jose Antonio,,Este,36.72718,-4.38421,Entire home/apt,130,1,6,2022-08-07,0.10,1,184,2,VFT/MA/06364
19241827,Excellent Appartment Swimmingpool & garage.,133974003,Antonio,,Teatinos-Universidad,36.71915,-4.46951,Entire home/apt,91,3,8,2019-08-22,0.13,3,82,0,CTC2018060180
19253292,C56 · Studio with amazing terrace in the centre,5890675,La Recepción,,Centro,36.72625,-4.42056,Entire home/apt,243,1,108,2020-08-18,1.69,98,36,0,CTC-2017120686
19277299,GR Suites Boutique - Picasso,134824010,Emilio,,Centro,36.72178,-4.41878,Entire home/apt,154,2,63,2022-09-13,0.99,7,171,15,A/MA/01560
19289275,"Free Parking, Ancha del Carmen, Luxury, A/c, Terrace",135074077,Jimmy,,Centro,36.71392,-4.42953,Entire home/apt,96,2,126,2022-09-27,2.96,1,325,42,VFT/MA/27810
19292705,"Modern apartment in Center, 15 min from the beach",135098143,Jeanette,,Centro,36.72514,-4.4176,Entire home/apt,97,2,179,2022-09-11,2.78,1,200,49,VFT/MA/07212
19311177,CASA ACOGEDORA  CERCA DE LA PLAYA Y CENTRO CIUDAD,135241673,Isabel,,Carretera de Cadiz,36.69958,-4.44162,Entire home/apt,69,2,185,2022-09-26,2.94,1,204,44,VFT/MA/14254
19326876,Jazmín Apartment - Historical Center,126604177,WonderStays,,Centro,36.72193,-4.42768,Entire home/apt,152,2,29,2022-09-04,0.46,17,365,4,A/MA/01521
19344281,PREMIUM 3 BEDROOMS APARTMENT CENTER,128667992,Juan Pablo,,Centro,36.72723,-4.42284,Entire home/apt,93,1,143,2022-09-25,2.27,2,170,28,VFT/MA/12718
19344392,♥100% Quiet/100%Central location/Private Patios♥,89705945,Antonio.,,Centro,36.72034,-4.41905,Entire home/apt,183,1,159,2022-09-17,2.48,33,327,46,VFT/MA/13614
19382068,C65 · Perfect and Shiny Apartment with Balcony,5890675,La Recepción,,Centro,36.72382,-4.422258,Entire home/apt,337,1,44,2020-09-20,0.69,98,178,0,CTC-2017082433
19395408,Thyssen Musseum Apartment Historic Center,116356260,Novomalaga,,Centro,36.7214,-4.42309,Entire home/apt,81,1,3,2017-12-23,0.05,8,263,0,CTC-20170462770
19410011,A house full of sun in the heart of Malaga,136078135,Maria Jose,,Centro,36.72514,-4.41422,Entire home/apt,63,4,57,2022-09-15,1.29,1,196,21,VFT/MA/21638
19419556,HABITACION  CERCA CENTRO 15 min plaza merced,82771604,Claudia,,Centro,36.73238,-4.4166,Private room,15,3,138,2022-08-12,2.15,4,86,18,VFT/MA/12574
19420878,Boho - Spacious bedroom insuite with a view,90834382,Caroline,,Centro,36.72725,-4.4202,Private room,37,4,282,2022-09-26,4.42,5,81,57,VFT/MA/13940
19429207,Apartment El Remo - Beach,144753297,Natalia,,Este,36.72197,-4.37326,Entire home/apt,135,2,7,2022-09-24,0.11,3,275,3,A/MA/05512
19430480,"Apartamento Pedregalejo, Malaga",136212207,Karin,,Este,36.72597,-4.37088,Entire home/apt,99,7,18,2022-06-01,0.29,1,305,2,7356101VF7675N0018QI
19445547,Tauro Apartment - Historical Center,126604177,WonderStays,,Centro,36.71991,-4.42447,Entire home/apt,112,2,18,2022-03-14,0.29,17,335,2,A/MA/01521
19468966,"TRANQUILO APTO. Centro Histórico, WIFI free",136395541,Florencia,,Centro,36.72507,-4.42433,Entire home/apt,55,1,124,2022-09-03,1.95,1,153,11,VFT/MA/14132
19495955,Apartamento centro de Málaga,136874251,Cristina Maravillas,,Centro,36.72256,-4.42184,Entire home/apt,73,2,13,2022-09-21,0.20,1,179,6,CTC-2017089386
19496022,Beautiful flat close to the beach and city centre,99103428,Luisa Maria,,Centro,36.72107,-4.40691,Entire home/apt,95,2,88,2022-09-25,1.38,1,8,8,VFT/MA/15943
19502029,Modern and comfortable flat in Malagas city center,70222779,Fabian,,Centro,36.7248,-4.41486,Entire home/apt,83,3,95,2022-09-27,1.50,1,107,21,VFT/MA/13429
19512163,Libra Apartment - Historical Center,126604177,WonderStays,,Centro,36.7197,-4.42421,Entire home/apt,143,2,25,2021-08-06,0.40,17,284,0,A/MA/01521
19512669,Géminis Apartment - Historical Center,126604177,WonderStays,,Centro,36.71936,-4.42413,Entire home/apt,143,2,48,2022-09-04,0.77,17,324,9,A/MA/01521
19522566,iloftmalaga Atelier Suite,80225433,I Loft Malaga,,Centro,36.72112,-4.41922,Entire home/apt,144,1,46,2022-06-27,0.82,162,254,13,VFT/MA/11782
19534103,Orient Express Apartment - In The Station,126604177,WonderStays,,Cruz De Humilladero,36.7135,-4.4323,Entire home/apt,167,2,54,2022-08-03,0.86,17,340,8,A/MA/01520
19536405,Eurostar Apartment - In The Station,126604177,WonderStays,,Cruz De Humilladero,36.71357,-4.43213,Entire home/apt,154,2,15,2019-10-03,0.24,17,358,0,A/MA/01520
19536820,Talgo Apartment - In The Station,126604177,WonderStays,,Cruz De Humilladero,36.71357,-4.43213,Entire home/apt,154,2,34,2022-08-13,0.54,17,354,3,A/MA/01520
19539007,Cozy Modern Flat with Little Terrace near Old Town,338832,Christina & Victor,,Centro,36.72316,-4.42932,Entire home/apt,78,3,24,2022-09-11,0.50,7,148,12,A/MA01535
19541311,Habitación doble privada a 100m de la playa,41152820,Mariquilla,,Este,36.72297,-4.37304,Private room,59,3,4,2019-08-25,0.08,4,355,0,CTC-2019044578
19546448,Cortina FreshApartments by Bossh,3376700,Freshlanding,,Centro,36.72093,-4.41768,Entire home/apt,82,2,90,2022-08-03,1.41,43,344,23,VFT/MA/14400
19550913,Suncity Penthouse Giants,16584611,Suncity,,Centro,36.7235,-4.42357,Entire home/apt,86,2,29,2022-09-05,0.54,19,106,9,2017024117
19561311,Best Appartment Teatinos Swimmingpool Feria,133974003,Antonio,,Teatinos-Universidad,36.71914,-4.47041,Entire home/apt,97,3,12,2019-08-20,0.19,3,82,0,CTC-2018063650
19577258,Central apartment by La Merced,2986899,Andrés,,Centro,36.72466,-4.41635,Entire home/apt,61,3,255,2022-09-24,4.02,5,238,55,VFT/MA/14302
19578889,Apartamento Deluxe Emilita,40571478,La Casa De La Alameda,,Centro,36.71732,-4.42519,Entire home/apt,130,1,17,2022-02-20,0.34,13,309,2,CTC-2017139286
19579302,"Stylish, spacious, central + private roof terrace",2280397,Geoff & Richard,,Centro,36.72366,-4.42432,Entire home/apt,90,5,71,2022-08-29,1.12,1,141,15,CTC-2018075197
19581732,Apartamento Deluxe Tete,40571478,La Casa De La Alameda,,Centro,36.71732,-4.42519,Entire home/apt,130,1,12,2022-04-30,0.19,13,321,4,CTC-2017139286
19584436,El Quinto Pino Málaga Centro,126098792,Daniel,,Centro,36.72843,-4.411,Entire home/apt,71,2,126,2022-08-15,1.97,1,171,8,VFT/MA/14056
19603456,C57 · Spacious and Bright Apartment,5890675,La Recepción,,Centro,36.723549,-4.42478,Entire home/apt,738,1,24,2022-08-27,0.38,98,62,2,CTC-2017061049
19665044,Flat in Malaga Historical Center for up to 10 pax,2707228,Alfonso,,Centro,36.72526,-4.41632,Entire home/apt,159,2,25,2022-08-21,0.40,4,33,4,VFT/MA/671
19669003,Dormitorio hasta 2 personas,138497966,Lupe,,Centro,36.72304,-4.42399,Private room,29,2,131,2022-09-20,2.10,4,0,20,201899903421739
19675350,Acogedor Apartamento a metros del Centro,33814148,Diego,,Centro,36.72566,-4.41727,Entire home/apt,62,2,206,2022-09-12,3.28,6,297,29,VFT/MA/14848
19680000,HABITACIÓN SUPER TRANQUILA EN EL CENTRO DE MÁLAGA,84096190,Marian,,Centro,36.72431,-4.42972,Private room,41,2,63,2022-08-26,1.01,1,25,18,CTC-2018175721
19689070,Ático Victoria - MálagadeVacaciones,3298879,Málaga De Vacaciones,,Centro,36.72436,-4.41535,Entire home/apt,99,1,32,2022-09-14,0.51,42,83,2,VFT/MA/14134
19709242,SEAVIEW APARTMENT WITH PRIVATE POOL,138885380,Neil,,Este,36.72264,-4.34381,Entire home/apt,150,2,55,2022-09-11,0.88,1,337,13,VFT/MA/14187
19711184,"2 Bedroom Soho, Urban Patio, Parking",116360704,José Enrique,,Centro,36.71094,-4.42665,Entire home/apt,71,3,123,2022-09-22,1.95,2,177,15,VFT/MA/10679
19713579,Apartment 20 metres from the beach (Pedregalejo),41745756,Eva,,Este,36.72171,-4.37742,Entire home/apt,88,2,32,2022-09-19,0.51,9,294,12,VFT/MA/00378
19713840,Relax & Quiet Business & Family,116356260,Novomalaga,,Centro,36.71539,-4.42537,Entire home/apt,110,1,18,2021-04-03,0.28,8,0,0,CTC-2017099510
19718752,Studio apartment in the center of Málaga,125364738,My Place,,Centro,36.72619,-4.42219,Entire home/apt,80,2,6,2020-10-12,0.10,6,53,0,VFT/MA/17481
19720302,Magnífico LOFT en el CENTRO de MÁLAGA,103542173,Nacho,,Centro,36.72375,-4.42795,Entire home/apt,56,3,75,2022-09-03,1.19,1,137,19,CTC-2017088472
19741202,UNCIBAY DELUXE,48132655,Javier,,Centro,36.72259,-4.42025,Entire home/apt,206,1,41,2022-08-02,0.67,1,33,6,VTF/MA/12719
19755616,Tranquilo y acogedor apartamento Centro Historico,139381128,Bárbara & Jose,,Centro,36.72448,-4.41383,Entire home/apt,84,3,188,2022-09-25,2.97,1,318,26,VFT/MA/13502
19756801,MALAGUETA BEACH + PARKING.  PUERTO STREET,10070230,Rodrigo,,Centro,36.71998,-4.40891,Entire home/apt,108,3,68,2022-09-10,1.08,4,164,23,VFT/MA/15611
19765227,"""Apartment Boutique LoxyHome""",139485855,Clara,,Centro,36.72285,-4.4239,Entire home/apt,61,2,34,2019-06-28,0.57,1,0,0,VFT/MA/11705
19787450,CIENFUEGOS: near Picasso's House. Ozone cleaning.,3289246,Cristina,,Centro,36.72397,-4.41701,Entire home/apt,71,3,266,2022-09-25,4.24,2,75,75,CTC-2018020079
19793520,Dulcinea Apartment - At the Station,126604177,WonderStays,,Centro,36.71398,-4.4276,Entire home/apt,74,2,14,2019-10-06,0.22,17,340,0,A/MA/01520
19794992,Malaga Centro Puente Aurora,139793957,Gianfranco,,Centro,36.72175,-4.4255,Entire home/apt,75,5,31,2020-03-13,0.49,1,112,0,CTC-2017092686
19851054,APARTAMENTO POR SEMANAS (39) CON PISCINA  MÁLAGA,16650042,R.U Sto Tomas,,Teatinos-Universidad,36.71964,-4.46337,Entire home/apt,90,7,11,2022-08-16,0.18,12,88,2,A/MA/01590
19859978,Apartamento chic en el corazón de Málaga.,140451771,María José,,Centro,36.72703,-4.41243,Entire home/apt,66,2,51,2019-01-02,0.81,1,0,0,VFT/MA/14273
19868675,APARTAMENTO CON PISCINA POR SEMANAS(47) EN MÁLAGA.,16650042,R.U Sto Tomas,,Teatinos-Universidad,36.72238,-4.46909,Entire home/apt,87,7,11,2022-09-09,0.18,12,81,1,A/MA/01590
19889019,Apartamento planta baja a 20m de Pedregalejo playa,28325703,Saul,,Este,36.7216,-4.3743,Entire home/apt,114,1,8,2022-05-29,0.45,2,344,3,VFT/MA/14434
19897447,Piso Marmoles,127156983,Francisco,,Centro,36.72193,-4.43112,Entire home/apt,66,2,21,2022-09-12,0.34,1,14,5,VTF/MA/13656
19910976,"2 bedroom apartment,500 m  the beach,wifi,Netflix",141014456,Beatriz,,Carretera de Cadiz,36.70094,-4.43983,Entire home/apt,55,2,156,2022-08-22,2.49,2,356,21,CTC-2018177863
19924617,Apartamento Montes de Oca,62271461,José Agustin,,Centro,36.72079,-4.43001,Entire home/apt,138,2,81,2022-09-22,1.29,9,55,13,VFT/MA/13424
19930536,GRAN HABITACIÓN  en Casa de Artista- Centro,126938332,Jose,,Centro,36.72183,-4.42415,Private room,85,1,191,2022-08-21,3.04,1,27,22,CTC-2017127246
19938934,GRAN CONFORT MUELLE UNO - La Malagueta,141293059,Miguel,,Centro,36.71881,-4.41174,Entire home/apt,82,4,63,2022-09-23,1.02,1,193,24,VFT/MA/10681
19943242,Apartamento Luxury Catedral,141332765,Jorge,,Centro,36.71956,-4.42072,Entire home/apt,146,1,92,2022-08-28,1.45,2,68,9,VFT/MA/13888
19947145,Casa Blanca,141332765,Jorge,,Centro,36.71998,-4.41897,Entire home/apt,110,1,40,2022-09-14,0.63,2,56,4,VFT/MA/14146
19950058,NORDIC CHIC PENTHOUSE WITH TERRACE,2489890,Fede,,Centro,36.731,-4.4143,Entire home/apt,87,4,44,2022-09-14,0.70,13,71,12,A/MA/01532
19959515,Arenal Superior Beach by Living4Malaga,94173177,Living4Malaga,,Centro,36.71923,-4.41051,Entire home/apt,550,1,24,2022-09-26,0.42,65,327,16,VFT/MA/13475
19960000,C73 · Modish 3 Bedroom Apartment in Malaga,5890675,La Recepción,,Carretera de Cadiz,36.699905,-4.44467,Entire home/apt,184,1,12,2020-08-23,0.19,98,0,0,CTC-2017097295
19961448,Holidays2Malaga Calle Nueva High Speed WIFI,115528688,Trinidad,,Centro,36.72009,-4.42274,Entire home/apt,106,1,7,2021-11-10,0.17,102,52,1,CTC-2017097872
19962133,Holidays2Malaga Refino & pool,115528688,Trinidad,,Centro,36.7261,-4.4197,Entire home/apt,141,1,10,2022-07-29,0.18,102,38,2,CTC-2017115053
19967136,Apto. 1-BEACH & SPA. Relax y buen ambiente. Wiffi.,9678471,Mayte,,Este,36.72265,-4.37846,Entire home/apt,96,4,26,2022-08-22,0.42,10,3,3,VTF/MA/10798
19967601,Exclusive Apartments Street beatas,46532277,Exclusive Rentals,,Centro,36.72201,-4.42106,Entire home/apt,229,1,137,2022-09-16,2.22,2,309,50,CTC-2017082497
19974548,Patio in beatiful apartment at Casa Lola,2489890,Fede,,Centro,36.731,-4.4143,Entire home/apt,68,4,58,2022-09-05,0.93,13,180,13,A/MA/01532
19975234,Patio in beatiful apartment at Casa Lola,2489890,Fede,,Centro,36.731,-4.4143,Entire home/apt,68,4,67,2022-09-12,1.09,13,76,12,A/MA/01532
19975927,2 balconies in beautiful historic house Casa Lola,2489890,Fede,,Centro,36.731,-4.4143,Entire home/apt,83,4,77,2022-08-25,1.24,13,68,19,A/MA/01532
19976888,Agua Marina - MálagadeVacaciones,3298879,Málaga De Vacaciones,,Este,36.72168,-4.37622,Entire home/apt,156,1,9,2019-08-10,0.14,42,23,0,VFT/MA/18477
19984442,"Modern shape & Comfortable Loft, luminous",74965400,Malena,,Bailen-Miraflores,36.72427,-4.43486,Entire home/apt,56,1,43,2022-09-23,0.87,7,48,17,VFT/MA/03833
19991616,A LITTLE FLAT IN HISTORICAL CITY CENTER  OF MALAGA,141827979,Antonio Manuel,,Centro,36.72701,-4.42413,Entire home/apt,42,1,166,2022-09-26,2.65,1,124,44,CTC-2018084713
19992649,Lovely apartment in 1900s historic house,2489890,Fede,,Centro,36.731,-4.4143,Entire home/apt,73,4,69,2022-09-14,1.11,13,57,13,A/MA/01532
20006898,Apartamento de Maria,123177888,Jesus,,Centro,36.72553,-4.41894,Entire home/apt,49,1,57,2020-08-24,0.91,1,0,0,VTF- MA-14944
20014016,Lovely apartment in the city center+ Parking free.,142086198,Felix,,Centro,36.721,-4.42897,Entire home/apt,65,7,126,2022-09-12,2.01,1,211,32,VFT/MA/18600
20027325,Apartamento Carmen. Céntrico y cerca playa,142222252,Isabel,,Centro,36.71499,-4.42828,Entire home/apt,69,2,87,2022-09-20,1.40,1,20,17,VFT/MA/12753
20029202,Nice & cozy apartment in Malaga Center (Victoria),12379609,Carmen,,Centro,36.73025,-4.41248,Entire home/apt,50,2,134,2022-09-18,2.13,2,322,19,VFT/MA/23360
20069657,Holidays2Malaga Catedral 1 Superior,115528688,Trinidad,,Centro,36.71998,-4.42039,Entire home/apt,126,1,2,2021-10-07,0.07,102,42,1,A/MA/01300
20086363,Nuevo Centro  3 hab 2 Baños AC WIFI,4884962,"Esther, Francisco & Sara",,Centro,36.72512,-4.4246,Entire home/apt,111,2,120,2022-09-11,1.91,13,251,14,VFT/MA/18586
20086554,"Viñeros, luxurious apartment in quiet/central area",4396463,René,,Centro,36.72418,-4.42386,Entire home/apt,95,3,116,2022-09-25,1.85,1,238,41,VFT/MA/13721
20087017,iloftmalaga Martires II#,80225433,I Loft Malaga,,Centro,36.72193,-4.42371,Entire home/apt,166,1,27,2022-09-04,0.43,162,311,9,VFT/MA/14164
20089423,El balcÓn  de malaga,16981595,Luisa,,Centro,36.72619,-4.42306,Entire home/apt,118,2,83,2022-09-11,1.33,3,264,22,VFT/MA/10261
20101808,"CITY CENTER WITH SWIMMING POOL, TERRACE NEAR BEACH",137541130,Francisco,,Centro,36.72305,-4.41853,Entire home/apt,129,3,94,2022-09-10,1.50,1,59,22,CTC-2018064668
20106678,50 meters from malagueta beach with sea views,119280312,Manuel,,Centro,36.72072,-4.40662,Entire home/apt,209,2,49,2022-09-21,0.82,1,173,8,VFT/MA/25442
20144405,SkySea Holidays MALAGA BAILEN,136554031,SkySea,,Bailen-Miraflores,36.72495,-4.43134,Entire home/apt,73,1,31,2022-08-26,0.49,14,61,21,VFT/MA/15903
20151354,Habitacion céntrica Málaga,54261669,Romina,,Centro,36.716,-4.42337,Private room,30,6,87,2019-01-01,1.39,2,84,0,Exempt
20151426,Casa renovada de 160m² con Rooftop de 100m²,143368111,Ana,,Centro,36.72837,-4.41379,Entire home/apt,232,2,84,2022-09-26,1.37,1,245,20,CTC-2018167342
20153208,Gran apartamento para familia y amigos center city,139369249,Cristina,,Centro,36.725403,-4.419211,Entire home/apt,110,2,30,2022-09-07,0.48,1,320,6,CTC~ 2018001522
20167203,Perfect apartment in the City Center,8083402,Regina,,Centro,36.72511,-4.41958,Entire home/apt,66,20,38,2022-09-11,0.61,2,27,4,VFT/MA/24385
20177225,Habitación  centro Málaga,54261669,Romina,,Centro,36.71594,-4.4253,Private room,29,7,105,2022-09-15,1.67,2,56,7,Exempt
20185768,New Cozy Apartment Málaga Center.Calle Carreteria,28687712,SinEse Design,,Centro,36.7224,-4.42376,Entire home/apt,76,2,226,2022-09-23,3.66,13,77,60,VFT/MA/42984
20197996,APARTAMENTO POR SEMANAS 5,16650042,R.U Sto Tomas,,Teatinos-Universidad,36.7213,-4.47097,Entire home/apt,50,10,18,2022-08-28,0.29,12,81,4,A/MA/01590
20198267,APARTAMENTO POR SEMANAS 6,16650042,R.U Sto Tomas,,Teatinos-Universidad,36.72042,-4.46918,Entire home/apt,60,10,15,2021-09-05,0.24,12,82,0,A/MA/01590
20218762,OFERTA PLAYA MALAGA-CALIDAD-7PAX-4HAB,80865729,Nuria,,Este,36.71877,-4.35617,Entire home/apt,77,6,7,2020-08-25,0.11,3,0,0,VTF/MA/13927
20221425,C77 · Romantic Studio in the Center with terrace,5890675,La Recepción,,Centro,36.726231,-4.420462,Entire home/apt,80,1,118,2022-09-11,1.92,98,74,18,CTC-2017122156
20238740,LOVELY CONTEMPORARY APPARTEMENT WITH TERRACE,72098029,Edgar,,Este,36.73161,-4.38484,Entire home/apt,84,6,14,2020-08-30,0.22,1,0,0,VFT/MA/21459
20241122,Apartamento Pedregalejo Beach playa,144254877,Adriana,,Este,36.721,-4.36729,Entire home/apt,49,1,27,2020-01-10,0.43,1,0,0,VFT/MA/14120
20259299,Doubleroom close to beach,47971136,Christina,,Carretera de Cadiz,36.7019,-4.44282,Private room,27,1,174,2022-09-21,2.78,11,347,36,VFT/MA/21158
20265921,Estupendo ático en Rotonda de Suarez,28231965,Ludero,,Bailen-Miraflores,36.72912,-4.44343,Entire home/apt,60,2,35,2022-08-26,0.58,3,180,8,VTF/MA/37637
20282609,Central Penthouse -Private Terrace & Free Parking-,87733940,Amador,,Centro,36.72482,-4.42073,Entire home/apt,85,2,218,2022-09-01,3.49,5,0,56,VFT/MA/25485
20283281,Apartamento en el Centro de Málaga,144659036,Pilar,,Centro,36.71759,-4.42454,Entire home/apt,68,2,185,2022-09-20,2.97,1,71,25,VFT/MA/13853
20291084,Apartamento con encanto en el centro de malaga,57533230,Manuel,,Centro,36.72976,-4.41349,Entire home/apt,53,2,6,2019-05-19,0.10,1,0,0,VFT/MA/17562
20291489,Singleroom close to beach,47971136,Christina,,Carretera de Cadiz,36.70159,-4.44358,Private room,24,1,139,2022-09-07,2.22,11,241,35,VFT/MA/21158
20294507,Loft Haven,45553,Daniel,,Centro,36.72175,-4.41948,Entire home/apt,113,4,137,2022-09-24,2.23,1,164,42,VFT/MA/15183
20314491,Apartamento Los tres soles,144917054,Nacho,,Este,36.72053,-4.36768,Entire home/apt,81,2,16,2022-09-10,0.26,1,59,7,VFT/MA/14858
20318919,Best Location & Views Malaga City–2bedr.,16663600,Maria,,Centro,36.71757,-4.4117,Entire home/apt,108,3,68,2022-09-11,1.13,6,71,22,VFT/MA/15021
20327442,Habitación privada,12149473,María José,,Centro,36.72563,-4.42892,Private room,25,1,325,2022-09-28,5.21,2,14,61,VFT/MA/26221
20344067,Dormitorio hasta 3 personas,138497966,Lupe,,Centro,36.72321,-4.42134,Private room,35,2,114,2022-09-09,1.83,4,37,1,201899903421739
20345618,Piso Málaga Zona Universitaria,84487094,Antonio,,Teatinos-Universidad,36.72213,-4.48528,Entire home/apt,150,4,4,2022-08-19,0.29,1,250,1,CTC-2017110646
20349829,Amplia habitación,12149473,María José,,Centro,36.72526,-4.42935,Private room,30,1,165,2022-09-25,2.64,2,23,25,VFT/MA/26221
20391730,Al lado de la estación de tren y bus,145393893,Toñi,,Cruz De Humilladero,36.7127,-4.43529,Private room,55,1,102,2022-09-02,1.63,2,332,31,Exempt
20401200,"Lola, home sweet home",2867316,Rocío,,Centro,36.71719,-4.41128,Entire home/apt,81,3,155,2022-09-24,2.49,1,173,48,CTC-2017112913
20401776,"Exclusive apartment in center, 92 m2, w/ parking",15191956,Erik,,Centro,36.72789,-4.4104,Entire home/apt,79,4,46,2022-08-28,0.76,1,303,10,VFT/MA/18079
20406008,Apartament Comfort -  PALO 1,30522072,Juan M,,Este,36.7207,-4.35687,Entire home/apt,64,1,26,2022-06-21,0.42,17,4,2,VFT/MA/15367
20407231,Estudio loft en Málaga,145106022,Pedro,,Este,36.72134,-4.34922,Entire home/apt,66,5,64,2022-09-21,1.03,2,149,4,CTC-2017132957
20424594,Single room with a/c. Close to airport,47971136,Christina,,Carretera de Cadiz,36.70394,-4.44738,Private room,31,1,179,2022-09-18,2.89,11,297,55,VFT/MA/24194
20424623,Room close to airport,47971136,Christina,,Carretera de Cadiz,36.70394,-4.44738,Private room,25,1,269,2022-09-18,4.31,11,348,57,VFT/MA/24194
20445917,Visit Malaga Cathedral from a Former Convent,10432518,Seb,,Centro,36.72095,-4.42066,Entire home/apt,97,5,176,2022-09-12,2.84,1,88,13,CTC-2017068271
20447249,"Piso con terraza 3ª linea de playa, ideal familias",145938159,Lidia,,Carretera de Cadiz,36.7032,-4.44128,Entire home/apt,100,2,51,2022-09-11,0.84,1,55,11,CTC-2018146017
20493161,"MAGNIFICO APARTAMENTO. CONFORT, PISCINA, PARKING.",113700508,Victoria,,Teatinos-Universidad,36.71803,-4.46265,Entire home/apt,79,2,133,2022-08-31,2.60,1,0,16,CTC- 2017112965. VFT/MA/ 22159
20498575,Victory apartment,42305662,Begoña,,Centro,36.72831,-4.41282,Entire home/apt,115,1,206,2022-08-30,3.33,1,352,66,VFT/MA/14548
20586709,"Beach (200m), Room for 2 Malagueta",145604096,Ofelia Y Alejandro,,Centro,36.71843,-4.41106,Private room,55,2,76,2022-09-25,1.23,1,13,18,VFT/MA/24646
